datetime,portfolio_value,cash,return
2024-01-17 12:25:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 12:30:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 12:35:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 12:40:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 12:45:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 12:50:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 12:55:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 13:00:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 13:05:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 13:10:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 13:15:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 13:20:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 13:25:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 13:30:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 13:35:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 13:40:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 13:45:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 13:50:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 13:55:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 14:00:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 14:05:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 14:10:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 14:15:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 14:20:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 14:25:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 14:30:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 14:35:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 14:40:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 14:45:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 14:50:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 14:55:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 15:00:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 15:05:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 15:10:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 15:15:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 15:20:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 15:25:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 15:30:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 15:35:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 15:40:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-17 15:45:00-05:00,99965.59997558594,95247.39990234375,0.0
2024-01-18 09:30:00-05:00,99987.5,95247.39990234375,0.00021907560620260114
2024-01-18 09:35:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 09:40:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 09:45:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 09:50:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 09:55:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 10:00:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 10:05:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 10:10:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 10:15:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 10:20:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 10:25:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 10:30:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 10:35:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 10:40:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 10:45:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 10:50:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 10:55:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 11:00:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 11:05:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 11:10:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 11:15:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 11:20:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 11:25:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 11:30:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 11:35:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 11:40:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 11:45:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 11:50:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 11:55:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 12:00:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 12:05:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 12:10:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 12:15:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 12:20:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 12:25:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 12:30:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 12:35:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 12:40:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 12:45:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 12:50:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 12:55:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 13:00:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 13:05:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 13:10:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 13:15:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 13:20:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 13:25:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 13:30:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 13:35:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 13:40:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 13:45:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 13:50:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 13:55:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 14:00:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 14:05:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 14:10:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 14:15:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 14:20:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 14:25:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 14:30:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 14:35:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 14:40:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 14:45:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 14:50:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 14:55:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 15:00:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 15:05:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 15:10:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 15:15:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 15:20:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 15:25:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 15:30:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 15:35:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 15:40:00-05:00,99987.5,95247.39990234375,0.0
2024-01-18 15:45:00-05:00,99987.5,95247.39990234375,0.0
2024-01-19 09:30:00-05:00,100023.8998413086,95247.39990234375,0.00036404391857569607
2024-01-19 09:35:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 09:40:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 09:45:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 09:50:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 09:55:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 10:00:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 10:05:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 10:10:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 10:15:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 10:20:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 10:25:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 10:30:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 10:35:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 10:40:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 10:45:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 10:50:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 10:55:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 11:00:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 11:05:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 11:10:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 11:15:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 11:20:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 11:25:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 11:30:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 11:35:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 11:40:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 11:45:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 11:50:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 11:55:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 12:00:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 12:05:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 12:10:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 12:15:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 12:20:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 12:25:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 12:30:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 12:35:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 12:40:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 12:45:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 12:50:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 12:55:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 13:00:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 13:05:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 13:10:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 13:15:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 13:20:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 13:25:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 13:30:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 13:35:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 13:40:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 13:45:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 13:50:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 13:55:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 14:00:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 14:05:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 14:10:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 14:15:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 14:20:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 14:25:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 14:30:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 14:35:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 14:40:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 14:45:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 14:50:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 14:55:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 15:00:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 15:05:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 15:10:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 15:15:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 15:20:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 15:25:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 15:30:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 15:35:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 15:40:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-19 15:45:00-05:00,100023.8998413086,95247.39990234375,0.0
2024-01-22 09:30:00-05:00,100087.5,95247.39990234375,0.0006358496198639596
2024-01-22 09:35:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 09:40:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 09:45:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 09:50:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 09:55:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 10:00:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 10:05:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 10:10:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 10:15:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 10:20:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 10:25:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 10:30:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 10:35:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 10:40:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 10:45:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 10:50:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 10:55:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 11:00:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 11:05:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 11:10:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 11:15:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 11:20:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 11:25:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 11:30:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 11:35:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 11:40:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 11:45:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 11:50:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 11:55:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 12:00:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 12:05:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 12:10:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 12:15:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 12:20:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 12:25:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 12:30:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 12:35:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 12:40:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 12:45:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 12:50:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 12:55:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 13:00:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 13:05:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 13:10:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 13:15:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 13:20:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 13:25:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 13:30:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 13:35:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 13:40:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 13:45:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 13:50:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 13:55:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 14:00:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 14:05:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 14:10:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 14:15:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 14:20:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 14:25:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 14:30:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 14:35:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 14:40:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 14:45:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 14:50:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 14:55:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 15:00:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 15:05:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 15:10:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 15:15:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 15:20:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 15:25:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 15:30:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 15:35:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 15:40:00-05:00,100087.5,95247.39990234375,0.0
2024-01-22 15:45:00-05:00,100087.5,95247.39990234375,0.0
2024-01-23 09:30:00-05:00,100087.5,95247.39990234375,0.0
2024-01-23 09:35:00-05:00,100087.5,95247.39990234375,0.0
2024-01-23 09:40:00-05:00,100087.5,95247.39990234375,0.0
2024-01-23 09:45:00-05:00,100087.5,95247.39990234375,0.0
2024-01-23 09:50:00-05:00,100087.5,95247.39990234375,0.0
2024-01-23 09:55:00-05:00,100087.5,95247.39990234375,0.0
2024-01-23 10:00:00-05:00,100087.5,95247.39990234375,0.0
2024-01-23 10:05:00-05:00,100087.5,95247.39990234375,0.0
2024-01-23 10:10:00-05:00,100087.5,95247.39990234375,0.0
2024-01-23 10:15:00-05:00,100087.5,95247.39990234375,0.0
2024-01-23 10:20:00-05:00,100087.5,95247.39990234375,0.0
2024-01-23 10:25:00-05:00,100087.5,95247.39990234375,0.0
2024-01-23 10:30:00-05:00,100087.5,95247.39990234375,0.0
2024-01-23 10:35:00-05:00,100087.5,95247.39990234375,0.0
2024-01-23 10:40:00-05:00,100087.5,95247.39990234375,0.0
2024-01-23 10:45:00-05:00,100087.5,95247.39990234375,0.0
